Gene,Log2FC,PVal
ALPK3,-2.1366792352562785,0.0235881179502781
RPS17,-4.0133937375784905,0.0035404081162489
GOLGA6L9,-2.8333957644442176,0.0264294468940733
RASGRF1,-2.275832010034188,0.0442603692395806
CTSH,-4.373257661831967,3.929969063260036e-19
HYKK,-1.9356470161316224,0.044290478193407
STRA6,-3.215225181751881,0.0338830424179597
LRRC49,-2.310711943839851,0.0279112478568474
PAQR5,-4.500907768128027,0.0024806750296609
SPESP1,-2.412484902012713,0.0332730635705844
CORO2B,-3.4607804465160186,0.0207279640047754
ITGA11,-4.155657706780969,0.0065956218699464
FOXB1,-4.932155274654474,0.0466431264291977
RPS3AP6,-3.779784585080965,0.0330166815103179
GCNT3,-3.573246571750159,0.0029305584892646
CGNL1,-2.5484540283991475,0.0031641667037752
PRTG,-7.105636886775785,0.0031526797665251
PYGO1,-1.8001680680788097,0.0006223938775936
CCPG1,-4.118238160905957,0.0082502710165899
MYO5C,-3.4719794704385025,3.3228738561927654e-13
CYP19A1,-5.55357647592166,0.0208530338634144
TNFAIP8L3,-1.9890164241022796,0.0256400930760546
MYEF2,-5.039602682743726,2.111801587088557e-05
SLC30A4,-2.8744061386691526,0.0010098823588364
C15orf48,-8.033564620486993,0.0007577063063148
DUOXA1,-1.7033358500541762,0.002113190416777
DUOXA2,-3.412557995469256,0.0237366411571403
DUOX2,-3.5745391660363586,5.9809221843103664e-05
TRIM69,-4.596107188438618,0.0164322964339091
B2M,-1.6571997583633469,1.4021833483663266e-05
DLL4,-7.072510782237464,0.0033364384917747
RHOV,-1.7126773092401528,0.0241201116435057
PAK6,-5.762390262890735,2.3177876990390687e-05
FMN1,-2.528898656988329,7.867991986897427e-06
APBA2,-5.649072796909443,0.0001830927327367
SNHG14,-2.911060131561319,0.0105331352110115
WHAMMP3,-2.72401608145638,0.0154586910440732
HERC2P3,-2.259726545847654,0.0393613036058081
LINC02298,-2.3861633907868085,0.0368976981451224
KIF26A,-3.0302710333455405,8.908681052348849e-05
ASPG,-2.030576628221411,0.0316400847314302
CKB,-2.589694186039552,1.6989652666648228e-06
TNFAIP2,-5.893357036855236,1.619831267937408e-25
LINC02323,-2.422607403730844,0.0338028705614553
MOK,-3.2601278470805624,1.7275146569957813e-17
BEGAIN,-2.6859897694748818,0.0136433514073815
CLMN,-2.066098042308951,7.826090992902949e-05
SERPINA10,-2.55885970462266,0.0210032198515175
PPP4R4,-2.590442016251225,0.0007181099986371
MOAP1,-1.829557985943192,0.0001555221635412
RPS6KA5,-2.7240704443485946,5.109972405468418e-09
SPATA7,-2.241449801663167,0.0076014087242913
LINC01629,-2.6674998091765785,0.0066131601494074
TGFB3,-2.337879944599277,0.0368118736575229
RPS6KL1,-2.691609423357017,0.0016031587125914
DCAF4,-2.032321796545097,4.0232559354900806e-06
TTC9,-4.205402113027076,1.338398783481442e-05
FUT8,-1.8176670196929816,7.184152028995508e-08
SNAPC1,-2.1095775681986173,5.21184029042746e-06
HIF1A-AS2,-6.866292425384055,0.0106602515197082
SIX1,-6.811075472148203,0.0043335938551225
PELI2,-4.976258673067968,0.0418779011173587
KTN1-AS1,-1.7845177919996278,0.0311916584091354
FERMT2,-3.040937989259567,3.731976196140969e-07
TXNDC16,-1.6501205780981538,0.0423042184700572
ABHD12B,-2.933641156858177,0.0180094910000053
VCPKMT,-4.665276074168903,0.0023132970659849
RPL36AL,-6.379993207239531,0.0104797541458013
KLHL28,-1.877928868796113,0.0039663990598607
FOXA1,-6.1345566555565645,1.0713081553975012e-08
MIPOL1,-1.5190818639018089,0.0095631039675562
PAX9,-4.294324296427302,9.583182828664748e-08
MBIP,-1.6558551571807851,0.0047699114474004
COCH,-2.81690092045554,0.0020152234136609
FOXG1,-7.50748165063708,0.0018386672026361
ABHD4,-1.968205578642574,7.261131478918632e-05
ARHGEF40,-1.5945457907418872,2.8500044845098173e-06
RNASE7,-4.664006431576271,9.327190027197565e-08
NDRG2,-3.385562028998744,3.020081142310029e-06
DUXAP9,-3.459276972173951,0.0220447966157795
TMEM255B,-1.8875689627245928,0.0378122544336538
GRTP1,-1.5660444328372642,0.0101875260902308
MYO16,-3.4438172625591545,0.0220785200651337
NALCN,-7.549724769577427,0.0023965656068823
ZIC2,-7.154234408900403,0.0027107876963504
ZIC5,-6.32306599112285,0.0086799521600284
LINC01232,-4.9190312902597295,0.0125561139707219
DZIP1,-1.667855193319647,7.405361777686209e-05
LMO7,-1.6787464920511832,1.2219457078084642e-07
DLEU1,-2.157208754059349,0.02282581127426
LCP1,-2.1397501233717597,9.909824758719089e-19
TPT1-AS1,-2.1390891108449805,0.0037482412298755
SMAD9,-5.626266341256468,0.0196727978088397
NBEA,-2.5826714388569294,0.0119720810363719
STARD13-AS,-2.295580765147405,0.0345895834828871
N4BP2L1,-3.2719879819501343,0.0427573477326804
FRY,-3.457642020918757,0.001739302106319
SHISA2,-6.026090090325916,0.0116771534176626
TNFRSF19,-4.351034567135956,0.0057002578751532
ZNF10,-1.6611988839127974,0.04704340482237
ZNF891,-1.502729783475057,0.026753051446742
ZNF84,-7.140910219840329,0.030104551462515
ZNF26,-7.194426265637232,0.0128796818974961
EP400P1,-1.7963592369024457,0.0259560402412296
FZD10,-3.676279019529976,0.0017775434393966
HCAR3,-3.813590847957604,0.0001222507764051
RHOF,-5.163422068809252,0.000637149233987
P2RX4,-2.578305329959884,4.933411723362829e-07
ACADS,-1.5123028886149716,0.0235579794075445
RNU4-2,-6.4028921123480735,0.0451545907662317
HSPB8,-2.8424378818096234,0.0077977606910352
HRK,-6.542208545024717,0.006737401045616
RNFT2,-1.9780016744545164,0.0050833111044148
TBX3,-6.887025709418475,0.0039139052590063
LHX5,-6.007014451267596,0.0138181395771787
TPCN1,-1.7918473169571414,1.7528679977615938e-07
IQCD,-2.482112593610756,0.028584647278118
RASAL1,-3.7900099972428825,0.0004697564362954
OAS1,-3.118510589219682,9.5150459426459e-05
TMEM116,-1.956477850392324,0.005290826038509
FAM216A,-2.2068750867161286,0.0081413814957838
C12orf76,-1.7608813764979303,0.0037389976497837
ANKRD13A,-1.5662691061931022,2.7502193988144827e-08
USP30,-1.6853815726071253,0.0109722262249536
FICD,-1.8186890704737464,0.0002811160600359
MTERF2,-1.5649510231117072,0.0496445388773927
TCP11L2,-1.658113149274448,0.0072092528194334
ALDH1L2,-2.7192054632038736,1.1433392207242749e-08
SLC41A2,-2.6628464566492496,0.0012443837811753
GOLGA2P5,-2.912832493601661,3.318409253222185e-07
NTN4,-4.029337554977175,8.062822069825963e-27
PGAM1P5,-5.434084663754071,0.0237016470822355
TMCC3,-2.361796884682037,7.923707964239566e-10
PLXNC1,-1.9167146474988244,0.043856342768148
SOCS2,-3.2657097594561573,9.19156509298824e-10
SOCS2-AS1,-5.306288506452882,0.0321274823555193
LINC01619,-5.1595752692117,0.0421796994332315
RPL10P13,-3.785548188318541,0.0129827414518738
GLIPR1,-2.4339988218713517,7.835408834309716e-10
THAP2,-1.8313482232737277,0.0390503425853443
FAHD2P1,-5.2619266242694485,0.0287102519357077
PTPRR,-7.507457870107407,0.0017564391434859
PTPRB,-1.5904457525916351,0.0387287616177149
CPM,-2.835587762186816,6.283622758457964e-06
SLC35E3,-1.7790109636771696,0.0002261178634704
IRAK3,-1.6198997066678351,0.0491038336531311
TBC1D30,-4.451248376219783,0.0034698447676535
TBK1,-1.5386891150803916,0.0259128152585965
EEF1AKMT3,-1.8925586064089688,0.0030348756664213
DTX3,-2.273598204156839,0.0005724017887223
STAT2,-1.5397785474376815,3.59794733979415e-08
HOXC6,-5.368030873923195,0.0259746548493511
HOXC9,-5.89905240918657,0.0142485830150644
HOXC-AS2,-5.097874829979607,0.0354015662131144
HOXC10,-7.194318965270375,0.0026215088857887
HOXC11,-6.025363397361443,0.0117292391204331
HOXC13,-5.770794120268767,0.0191355543195464
KRT81,-8.403937497089107,1.3371043302348106e-07
KRT86,-4.823032077623996,5.898037595642359e-06
KRT87P,-2.680763911445342,3.952341138439615e-07
KRT7-AS,-2.398926270806958,1.7250704213889174e-09
KRT7,-1.8306951220738716,9.076665088692915e-17
KRT80,-4.320867243273446,1.4979817689524519e-26
FIGNL2,-4.855497071113064,0.0445815345029787
POU6F1,-4.845779471871199,0.0016189661428673
PHBP19,-2.9711091310673954,0.0188948972912093
RND1,-3.970632798903416,0.0084708891553827
LINC02156,-5.079575775487691,0.0404888679484842
AMN1,-3.5338913405272114,0.002852303962509
FAR2,-1.6939058378576732,0.0194165072635055
BHLHE41,-2.060153445914059,0.0372399133500588
RASSF8-AS1,-5.426175835515485,0.0251023567502275
GOLT1B,-1.550834373839869,0.0052236161868552
EPS8,-2.847522327288966,2.1798337914114032e-08
PLBD1-AS1,-3.950003990501493,0.0203161828179011
PLBD1,-4.586731223986198,4.839022117028609e-09
GPRC5D,-3.253341504414088,1.328238166201129e-06
GPRC5D-AS1,-2.4104583153371784,0.0021548377334866
GPRC5A,-4.351030284130458,1.7808835815046637e-42
STYK1,-3.1141514952998475,0.0007710152138501
GABARAPL1,-3.838907858596447,3.3462287989176624e-08
TMEM52B,-5.091956802246467,0.03368141771472
OLR1,-8.061191908904226,0.0009884667294291
CLEC7A,-5.503600230737242,0.0285665684126382
SCNN1A,-3.084063888361696,6.762086805281954e-17
GLB1L2,-2.555602934293042,6.277461340330075e-08
GLB1L3,-1.6905893691276972,0.0066650662235552
ARHGAP32,-1.5497012946048168,1.5464798534600188e-08
GRAMD1B,-3.9797388195119816,5.464160354571378e-15
CLMP,-4.083158708320061,5.8088996366195885e-08
TBCEL,-2.7186537036270364,0.0044133663926955
MPZL2,-2.055932988361287,1.1323839863486429e-12
TMPRSS4,-2.625158839848008,7.061869213796703e-12
SMIM35,-5.270331359438424,0.0289345852937226
CASP1P2,-4.767426800110799,0.0492522999099018
CARD16,-5.182221126518339,0.0008720489815277
CASP1,-3.217730974937461,5.1266614655114445e-09
CASP4,-1.9456870877740613,4.887142211959167e-07
MMP1,-8.890238324231296,0.0001863668237907
BIRC3,-4.33397392434434,1.865533712204574e-10
FUT4,-2.482894675863535,0.0273018246985182
ANKRD49,-1.5633040835765049,0.0472968333773645
FAT3,-4.003010478002814,0.008869000674662
ME3,-2.071726165338573,0.0001208853030495
SYTL2,-4.315723019676131,8.853740167970602e-07
CREBZF,-1.6900020102284288,2.4405428988525778e-12
TMEM126A,-1.8555353582116685,0.0022062709608343
DLG2,-3.123066396346466,0.0446914468799872
CCDC90B,-1.5612297254417795,0.000200261844576
ANKRD42,-2.4528178814088824,9.955074920241988e-05
PCF11,-1.9297429489856968,0.0001039581130464
PRCP,-2.679408013911557,8.571863001925169e-08
FAM181B,-2.5309966724667503,6.65213686104392e-05
RPS28P7,-1.70725971820651,5.892273903027471e-05
GAB2,-5.197070008845516,8.400680464372392e-14
USP35,-2.433103393641926,2.771852409060367e-07
INTS4,-1.6507408135682515,8.248239861296073e-05
AAMDC,-1.8816344431118712,0.0115035660049766
FTH1P16,-1.6938974381480243,0.0334786961913954
RSF1,-1.9654613261904357,1.3184686888042416e-06
CLNS1A,-2.0147936472923678,2.279662927211371e-11
AQP11,-2.0713537926208296,0.0234651986326351
EMSY,-3.1339648287733177,2.6047033345681813e-16
THAP12,-2.769214071379124,7.716864117434802e-07
UVRAG,-3.001757964967803,4.797016109321015e-13
DGAT2,-5.848390008597148,5.69692663243329e-08
MAP6,-4.787946391500342,0.0012215732790749
GDPD5,-8.19567994276101,1.3431336456083547e-14
KLHL35,-6.932950617786265,0.0039602018546466
SNORD15B,-2.435436877616774,5.179186672823511e-06
RPS3,-2.19047801404016,5.788537943116515e-26
ARRB1,-7.733724275244666,0.0012545436214397
NEU3,-2.725158550987317,2.131191519615189e-14
SPCS2,-1.9633397647302693,1.2021698147780857e-08
XRRA1,-2.34236519061392,7.400365865305703e-10
RNF169,-3.0567728365652416,2.1460566588653543e-24
POLD3,-1.9622538231178988,3.959764696840686e-07
LIPT2,-2.0675597039197533,0.0283145741705339
PGM2L1,-1.8695097713056164,0.0001981511958973
P4HA3,-3.237412222972176,0.0312908795489407
PPME1,-2.1532166524030623,2.226000241975511e-15
C2CD3,-1.9498184721068512,1.2979500357222388e-08
UCP2,-1.651991604989672,0.0026650773992703
PAAF1,-2.9119395645650874,1.9163384151005918e-15
COA4,-2.27590482050681,3.5512946238324436e-10
MRPL48,-2.307227247168505,2.767243508237028e-10
RAB6A,-2.1871244029583377,8.646040300093242e-14
FAM168A,-2.02098927535627,1.5620279749173968e-12
RELT,-2.115478198093896,1.2211006204352723e-09
ARHGEF17,-2.7949189128639595,2.7959481279841967e-22
P2RY6,-3.728962274579328,8.37781798280419e-05
FCHSD2,-2.7288731061790923,1.6103365788407463e-10
ATG16L2,-3.605560949874631,1.815136802079269e-20
STARD10,-2.981045616158368,2.213690714069731e-17
ARAP1-AS2,-1.858375529486936,0.0011978045426674
ARAP1,-1.6874411615440923,6.454911377718898e-07
PDE2A,-5.389071859670051,8.916780851610149e-12
CLPB,-1.7212279972479454,1.1095205663584749e-08
INPPL1,-2.04527522664506,6.331059110524873e-08
FOLR3,-3.603146409466891,0.017885884457813
ANAPC15,-1.5897215900459445,0.0002586122964029
LRTOMT,-1.5773698634056526,0.0180232110854111
NUMA1,-1.8709001279637885,5.443166439267935e-09
IL18BP,-2.9009586119152795,2.799964131393216e-08
RNF121,-2.2003481226710697,6.196480661233686e-09
OR7E128P,-1.9316634163729296,0.0206465825672378
NADSYN1,-2.411813356292376,3.3911220559687286e-08
CTTN,-1.9852789354860876,6.997761719092976e-25
PPFIA1,-2.9922424748227376,1.551944363206632e-17
CCND1,-2.3579808326457385,2.818553974883784e-13
MYEOV,-7.301235341431734,0.0033288764357425
GAL,-2.3718926986347464,1.379409524789222e-06
ALDH3B1,-4.673167654277531,1.3908614081857236e-07
CTSF,-1.9003594277840448,0.0057859943230952
SIPA1,-1.9810393162556248,0.0020431026728066
MALAT1,-6.177264377760903,1.7585606876990483e-05
SLC22A20P,-3.0465844216539253,0.0002459715637092
TMEM262,-3.2470427757964075,0.0384315057791925
ATG2A,-1.981070660112339,6.371781298085295e-11
MIR194-2HG,-4.7403132387612645,0.0495370788021856
PYGM,-3.385631500796481,0.0261345972275601
FLRT1,-1.6286587309686371,0.0481165216983754
MACROD1,-2.125451594950782,5.29557590142573e-05
MYRF,-5.117735178987619,1.4139715181138724e-10
DAGLA,-2.283988734669524,0.0056116499273553
PPP1R32,-2.5662790954282886,0.0055715515733103
VWCE,-5.266001434063151,0.0293235557192795
SLC15A3,-2.863278358546196,9.001453785354829e-05
DTX4,-2.470930060320651,1.494563188506231e-08
CTNND1,-2.899126614351701,0.0023995803024438
BTBD18,-1.598418885077375,0.0190845073203422
UBE2L6,-2.8971670466051127,1.2630623013934296e-08
SLC43A1,-1.6109726276284275,0.0102607893692014
MDK,-4.778568422892195,7.225924361718632e-16
TP53I11,-4.103176857166271,6.368420685895701e-08
RAG1,-4.583608587366467,1.007231559836605e-08
TRAF6,-2.2035233793339284,8.207991102924706e-11
LDLRAD3,-2.7217649619358557,1.302216314550409e-07
TRIM44,-1.5081365649602816,1.4850622751393316e-14
PDHX,-2.1278897226745213,4.8422987919455855e-05
APIP,-1.5922402619420124,0.0035738570348554
EHF,-2.80448743024799,7.860841901400225e-20
ABTB2,-2.8226419187901883,4.4458890247588446e-10
NAT10,-1.854199086658685,1.7722896227944486e-12
LMO2,-5.88442142692313,0.0164139603367766
FBXO3,-1.5905390748252155,0.0001844948611946
HIPK3,-1.8806394338665544,8.622684777363623e-09
CSTF3-DT,-5.259419468762183,0.0332603550603269
BDNF,-3.854345037742951,0.0005940738061772
BDNF-AS,-4.4784755947857775,0.004562753631291
ZDHHC13,-1.6413500216389263,0.0009437416606657
SAA1,-6.172712213335085,2.532414531829379e-11
SAA2,-7.581818461830196,0.0017809104196645
PLEKHA7,-4.444149878224548,2.3234869173853116e-08
TUB,-1.5144314897203257,0.0005773465648394
DUSP8,-1.907713780893999,0.0108267939400078
MUC2,-6.946445050486092,0.0068503362849074
DRD4,-2.8723677462614896,0.0294939475443353
CDHR5,-1.8551562422892247,0.0126817718249331
IFITM1,-1.7374731954846605,0.0204754509915411
PGGHG,-1.9915832168963028,9.520189218725676e-06
SCART1,-3.169468037650528,9.251845036513814e-05
FUOM,-2.7457611805087256,1.7412950895777644e-05
KNDC1,-5.790334472510014,0.0168514510937351
LRRC27,-3.947044606254835,0.0002672385134416
STK32C,-2.3667501429406865,0.000188369911217
DPYSL4,-6.042030926872839,0.012335072729456
EBF3,-3.0294815820135037,0.0067507138758575
PTPRE,-2.397196041865421,7.895128436370133e-14
ADAM12,-4.096009365468895,3.708190556370164e-07
PSTK,-1.767134570320139,0.0359349759801616
FAM24B,-1.5916719059925868,0.0240854758753823
RPL21P16,-2.002578488575067,0.0215324129439323
NANOS1,-3.7344394021624674,1.9301596784991397e-07
CACUL1,-1.6737909495431715,5.317329293209373e-06
VAX1,-6.228304907491121,0.0099572729697026
ADRB1,-3.9712305445618,0.0001265909595661
ACSL5,-5.49452712883868,3.4529244281598104e-07
BBIP1,-1.73275684955665,0.0283227824375332
DUSP5,-1.8110779101769836,1.7139976847459808e-08
NEURL1,-1.8032077258795896,0.0019645443733225
KAZALD1,-5.509165834194671,0.0005766177704769
PDZD7,-3.915065944811377,0.0095195761956584
SEMA4G,-1.7225274692692474,0.0091498438034678
OLMALINC,-1.6211683400575263,0.0204319302546144
CNNM1,-4.030446782966756,0.0005874616190302
ZFYVE27,-1.6347832592343303,4.010038226041466e-06
MORN4,-2.182430508157542,1.8989085492585783e-05
FRAT1,-2.194811481426243,0.0202485489466305
SORBS1,-3.65182356915602,0.0009566857366758
RBP4,-6.543452090270729,0.0065848176354007
EXOC6,-3.295361060751385,0.0003233344798818
HHEX,-4.833304077853433,0.0449410755450606
CPEB3,-2.027862764385507,0.0006692933137743
FGFBP3,-2.317515894223898,0.0353142886568387
ANKRD1,-6.040466592693888,0.0115593578084657
IFIT3,-2.0279820132107766,0.0011574003565814
IFIT2,-2.792784706398836,0.0012217985332744
STAMBPL1,-1.955183806498544,0.0001809635953656
ANKRD22,-6.253976917291418,0.0090206772996206
RNLS,-1.9476242616306163,0.0132644425817926
PAPSS2,-1.7333875797528278,0.010276348218994
NUTM2A-AS1,-1.9772453482475747,0.0314454326096803
LINC00857,-4.654636844247818,4.587899860987823e-05
PLAC9,-2.293664459458,0.0369087105890529
ZCCHC24,-1.995006263404075,0.029334807241045
LRMDA,-1.9376934625734457,0.0213808154261781
DUSP8P5,-2.255703726906709,0.0011691531697246
GLUD1P3,-1.5457729544047036,0.0483993878098122
SPOCK2,-3.3566675456820416,0.0255921019000591
VSIR,-2.713229627837205,3.7428198449165137e-10
CDH23,-2.733126407007922,5.993502557392631e-05
SLC29A3,-4.696166928511412,2.3031578491406528e-05
PCBD1,-1.9090317354019,2.3981264961667258e-05
ADAMTS14,-5.248556011451469,0.0302118238499395
PALD1,-5.190651745659441,0.0006555108604272
TSPAN15,-3.005831653564924,2.677117499230752e-08
TET1,-2.2366346686630627,2.033410464452938e-05
MYPN,-5.417783869528328,2.9403786078121737e-10
POU5F1P5,-1.504485396440462,0.0445757150906124
HERC4,-1.5549628137623324,0.0001512368580559
SIRT1,-2.48027319141686,8.067746330862043e-09
LINC01515,-4.499300192642189,0.0177327261334715
RHOBTB1,-2.3752668239213115,0.0013771918666053
UBE2D1,-1.6242921247544118,0.0004265043660901
IPMK,-2.2861760764629704,1.6717170071897152e-07
DKK1,-3.323061325590523,1.7697348016950015e-20
PRKG1-AS1,-5.288309837619567,0.0369023948141941
MAPK8,-2.651435915167819,2.349398794008272e-10
DEPP1,-5.088503215769603,0.0372426909900677
RASSF4,-3.3060907821343823,0.02896465745907
ZNF32,-1.856653885175279,0.0071565759328282
ZNF485,-2.214767377602136,0.004491323113365
ZNF239,-1.963580523319476,0.024198830793352
LINC01518,-8.078526801229236,0.0007331271103212
VN1R54P,-6.001686810976521,0.0131734783949528
NAMPTP1,-3.394264579094284,6.008506405673483e-07
MAP3K8,-3.5030113399424394,0.0036778258707691
JCAD,-7.193691179492118,0.0031487150724334
GPR158,-4.7798678943367605,0.0483591169047768
BMI1,-1.9639511756439607,0.0485725183088404
NEBL,-2.5284133023882767,0.0049313027994257
ACBD7,-5.471931824068189,0.0239134636099467
BEND7,-2.521876732326224,0.0045485202334819
GATA3,-2.477433517787188,4.487688368991438e-05
IL15RA,-1.793857488757587,0.0007373274078026
CALML3-AS1,-3.7060100964536526,9.51641531195616e-05
AKR1E2,-2.715385497808436,0.0110811215634318
ADARB2,-2.8520062364617424,0.0088913348617075
DIP2C,-2.369514008377584,5.768615784016119e-09
FAM157B,-6.148749802929406,0.0123795432553102
TUBBP5,-1.8810526834416068,0.0083540244391805
ARRDC1-AS1,-1.7437625477834595,0.0026638389858154
ARRDC1,-1.598180448054823,6.994360189495401e-05
PNPLA7,-2.6977012032244545,0.0209694673373807
NOXA1,-3.6704878690531073,3.658220629818968e-06
EXD3,-2.0974997757984206,4.387629128381986e-05
NRARP,-2.130480019160665,0.0001744508754991
TPRN,-2.530012701481663,7.1169770518312e-08
DPP7,-1.9833529383359716,6.667745083668812e-08
SAPCD2,-1.548912958407658,5.1615096657328605e-05
NPDC1,-2.513106413052091,4.726045386569723e-09
ABCA2,-3.2520617900531503,3.2626990784937e-14
AJM1,-3.115542754194965,4.145557250743301e-05
CCDC183-AS1,-1.686380705426132,0.0483281708778512
EGFL7,-1.8528422056428404,0.0003699974297859
NALT1,-2.984000723642057,0.0014872908595145
C9orf163,-2.0863011756994294,0.0005116059220109
PPP1R26-AS1,-3.1999664511449883,0.0018613224778015
COL5A1,-1.6986373769529,4.558557719494607e-08
GBGT1,-4.956499390756972,1.4379279711634831e-05
CEL,-1.7253165143979523,0.0260764841155414
TTF1,-1.5539738376286532,7.186175865669821e-05
POMT1,-1.555894409542821,1.1870775480180114e-06
AIF1L,-3.328488076622224,6.050865658532634e-08
FIBCD1,-2.728355109794,0.0187711950479588
ASS1,-3.835250465541081,2.495902994401431e-44
FNBP1,-1.6697355031115642,5.3362185558097e-07
USP20,-1.9261360745328355,4.453104212189771e-09
TOR1B,-1.8941133420808585,2.3452183355835745e-05
PTGES,-1.6829130698231547,0.0010606955769723
LINC01503,-1.8221760607658144,4.244068945437738e-07
CRAT,-2.5547760566502498,1.0305792860080785e-07
MIGA2,-1.5450949329282708,6.460472457402625e-05
DNM1,-3.711467721227557,1.0921240187701587e-07
C9orf16,-2.492195962518076,1.909311991790998e-07
LCN2,-6.755669987325676,7.62669236975145e-20
FAM102A,-2.0381758663471965,4.849798723853123e-09
PIP5KL1,-1.5694826481832866,0.0061490390406735
LRSAM1,-1.7300732261454204,2.0114354278112982e-10
GARNL3,-3.2990190231038605,0.0007694479736259
RALGPS1,-3.3327777200742297,0.0004555713459245
ZBTB34,-1.511629907550362,0.0004874236885596
ZBTB43,-2.606553233011455,4.400297299744277e-10
LMX1B,-3.692507240014141,0.0021010295505708
PRPS1P2,-3.6794327896421146,0.0171689323221732
WDR38,-3.904197206829664,0.0105018977759214
PSMB7,-1.9536211370716223,0.0013658975889046
ZBTB26,-1.5102868806819272,0.0082681390844569
ZBTB6,-1.5545731665853328,0.0094591061752026
TRAF1,-1.776004817607425,0.0322378022161036
CUTALP,-2.3555703070831235,0.0002800801273336
TLR4,-5.5125193151538845,0.0226322037782492
TNFSF15,-2.030341311327017,0.0351561339626611
TMEM268,-1.5536782779688445,0.0002609646877084
WHRN,-2.7997739700556936,3.3790122010851305e-06
HDHD3,-1.5277461011557496,0.0091772054577541
BSPRY,-6.6520729995175785,0.0056839101845948
WDR31,-2.03085142939391,0.007494348805429
ZNF883,-5.004242128752756,0.0372675376715693
SNX30,-1.55964720785479,0.0003789114424319
SUSD1,-1.6780466551816065,1.6317991497175113e-05
UGCG,-2.0009307320706027,4.870971609440499e-07
ZNF483,-1.9067312829422016,0.0065152690053698
LPAR1,-2.875189730094874,1.7909405825656386e-21
MUSK,-5.97638627628255,0.0129355418040661
SVEP1,-6.890923578424646,0.0039191384244181
EPB41L4B,-2.182208300433393,1.399736849742787e-06
TMEM38B,-1.555502654371868,0.0022811136868503
GALNT12,-3.636413706051644,5.118683767048102e-09
XPA,-2.142711362942933,0.0004470038512297
MFSD14C,-2.481838284087551,0.0104221866591394
CDC14B,-1.5979481443388015,0.0039858041443835
HABP4,-3.778793272758007,4.2333122779706396e-07
SLC35D2,-2.0430340875342763,0.0006712696317893
LINC00476,-1.7014876595536794,0.0267816959901758
PTCH1,-1.6870144102234983,0.0001606458298256
PCAT7,-6.277555483179937,0.0090152046873367
ZNF169,-2.6139581017687656,0.0208388713482584
PTPDC1,-1.569229485552853,0.002540000684345
WNK2,-8.79512645196037,0.0002685651600966
NINJ1,-1.8662807495035685,0.0039963267631128
FGD3,-3.0976141240614106,4.180794796660125e-05
AUH,-1.8915566065920104,0.0001101064233694
LINC01508,-5.4819385053172764,0.022243567312683
SEMA4D,-2.7392090407382805,5.855558296102795e-10
NXNL2,-4.947386894595215,0.0425929494069541
CTSL,-1.9502969178319889,1.723671443488535e-06
GOLM1,-2.2150867334650064,2.885001043944968e-10
SLC28A3,-3.2138992602744083,0.0044068900007939
GKAP1,-3.543551265970325,0.0242732761917417
IDNK,-1.7817121714043398,0.0201759780343863
FRMD3,-9.293019981590447,0.000106144804742
RASEF,-2.635779600835777,6.261896549606562e-06
NMRK1,-2.5365891206779745,0.0004964736772006
ANXA1,-1.9637488806837184,1.9025117578699384e-16
LINC01504,-4.0781564330345725,0.0087673806964907
GDA,-7.911327035582625,1.0285848060888533e-44
KLF9,-3.4027613450117262,2.519092816801763e-10
FRG1HP,-3.860878041263996,0.0069700630925378
ANKRD20A1,-5.133587922005575,0.0400454077740698
LINC01410,-3.0076585453016538,0.0055725788641477
CNTNAP3P2,-4.396464417028688,0.0136770013242196
CNTNAP3B,-6.585330338857577,0.0408343191775772
ANKRD20A7P,-6.279120467006436,0.010110888835168
TMEM8B,-1.5803396906842389,0.0199533011728201
LURAP1L-AS1,-3.0524723459856915,0.0095803860552126
IL33,-6.373007875117301,0.0082983015182493
ZNF16,-1.5465670982258355,0.008414768229033
ZNF517,-1.5272012053619133,0.0210611976287357
HGH1,-3.6652696659425135,0.0044721916436844
WDR97,-1.8765186487821035,0.0031288249608359
MINCR,-3.2625831687339764,0.0293642414426417
PTP4A3,-5.267503173472029,0.0003905116060228
DENND3,-2.837695871804098,1.5087577127573317e-12
TMEM71,-7.354062511269099,0.0024971868307261
GSDMC,-1.9121917705881488,4.264668860513783e-08
PVT1,-2.7900557627065625,0.0043132104895103
CASC8,-4.146160091705331,0.0012426506869319
TRIB1,-1.5862136329952683,3.183280436513872e-07
MTSS1,-1.843866854255648,0.0006833590358965
RNF139-AS1,-3.076395363074276,0.0011013282031937
FBXO32,-5.232606938720586,1.0197705453687729e-06
C8orf76,-2.188869634017408,0.0196309137617213
SAMD12-AS1,-3.354513536115167,0.0484605163079049
SAMD12,-1.5203523106296732,0.0007074870042578
OXR1,-1.691361567126353,1.9462645562797806e-05
ZFPM2-AS1,-6.336565575239662,0.0096548777824395
ZFPM2,-5.552160196031479,0.0284832996012788
AZIN1,-1.626574337321929,5.102966348078764e-07
ANKRD46,-1.5071374545537992,0.0392928639404809
MATN2,-3.06999191214216,2.7022355759009733e-14
TSPYL5,-2.4581588940429,1.7455403679918708e-06
CPQ,-3.579325231631568,0.0174408798765226
PDP1,-2.638225968424704,3.3368155856858546e-11
RBM12B-AS1,-2.7723398736342366,0.0008879197718567
RBM12B,-1.821789547039364,0.0024533906785892
OSGIN2,-1.6644831764144503,0.0001478771552294
RIPK2,-1.5647408091421993,6.416843136150849e-06
MMP16,-5.38353987565534,0.0256250644088588
