Gene,Log2FC,PVal
RASIP1,4.254052307183773,2.059875998207382e-15
SULT2B1,3.394360808239199,3.261296301959811e-05
EMP3,5.03391348660023,8.089320134586208e-18
MEIS3,4.453576740659798,2.529140895974533e-05
CCDC8,12.240831460111703,4.070311019211391e-15
HIF3A,3.4777428506376453,0.0167456783456186
RTN2,1.5483684748316242,0.0390736854216393
APOC1,3.856672744493842,0.006908430150063
BCAM,1.7174859215210276,0.0046793577598982
ZNF229,9.611734961019364,2.7105452862510597e-09
ZNF285,5.095454873045492,0.0261842440387453
LYPD3,4.230366104677287,2.4278242446912004e-10
LIPE,1.823106165941336,4.147330035986162e-05
ERF,2.252970577533973,1.1638652870508489e-05
POU2F2,4.129533615866972,4.904436039586316e-07
LTBP4,1.7435988452642976,0.0014321748533076
SARS2,2.8623086542629443,1.923291446876414e-07
LGALS7,10.43824177550464,3.649902736692082e-11
KCNK6,1.6219349683367517,1.243185720243074e-08
ZNF607,2.8912666605304613,0.0080008208833822
ZNF793,5.085748787927716,1.3597553330724933e-08
ZNF793-AS1,4.9210693350203405,0.0015965270170098
ZNF570,6.1575429759089415,0.0009035888797509
ZNF569,6.574851011621088,5.39562848644664e-06
ZNF420,2.8452683025527525,0.0199594486494626
ZNF568,7.955687701493511,3.1702514034587204e-06
ZNF829,5.839653465251122,0.0001047114382192
ZNF345,5.799995412804234,7.589858601780535e-05
ZNF790,7.1444613166834605,5.667902322808327e-05
ZFP82,7.124636685426203,2.9107239502017077e-09
ZFP14,1.5031435407104587,0.0270176653478832
U2AF1L4,1.9308181028701672,0.0001591487788814
IGFLR1,4.149791406416703,0.0032475566899495
SBSN,4.646017929982974,5.119378481304595e-05
KRTDAP,3.4094423831169496,0.0269908446735128
ZNF792,1.7707447228475506,0.0197025117112825
SCGB1B2P,2.323868905910126,0.040438094215207
TSHZ3,4.846185274903958,2.4076011303254956e-11
TAF9P3,2.704490556229594,0.0081835727120451
LINC00662,4.9786880690985695,7.457929428513096e-08
ZNF730,6.460030413240841,0.0005222581442893
ZNF492,6.1575429759089415,0.0009035888797509
ZNF257,4.378135986848688,0.0017876480518851
BNIP3P26,3.014009615357879,0.0296031588114305
HOMER3-AS1,2.1603189564353182,0.0237906763420759
FCHO1,3.0890882647231312,0.0010828375547883
TMEM221,3.2550336180688646,0.005511725681053
CPAMD8,1.810619295671365,0.0009495477366907
NWD1,2.1384729481100235,0.0002907988201903
RAB8A,1.717018849139907,0.0005576982672908
SYDE1,2.417515260116449,8.318911481648226e-06
NDUFB7,1.585155893741882,0.0068832672048128
ZNF844,5.931521526800734,0.0103875253087179
ZNF69,6.33548673461143,9.041187310084433e-08
ZNF491,5.200185368094068,0.0089478145159108
ZNF441,7.434706440446723,4.046885787734304e-05
S1PR5,2.543765710201632,4.065515951865551e-07
ICAM4,6.1575429759089415,0.0009035888797509
COL5A3,2.783710063061391,0.0117340247024808
ANGPTL4,3.203735328068568,2.760815194828298e-05
RPS28,1.6778177578536075,0.017524454016606
ZNF358,2.04081510655966,0.0006696507032381
CD70,2.211418985799107,0.0342731844866886
TNFSF9,3.404619954987947,3.288662241283472e-07
MLLT1,1.5890299660994422,0.000104512117811
RFX2,1.8068460377485824,1.8378363787829384e-06
PRR22,2.0861053981171165,0.0442115242181275
UHRF1,2.1106119343281566,1.456061913038562e-05
DPP9-AS1,2.7553617510724773,0.0009860228695679
MYDGF,1.7552478479122071,2.5764518466086577e-05
SH3GL1,1.687238520072107,0.0007876940425819
YJU2,1.7503992556275874,0.0048983420720701
TBXA2R,2.9006828655691725,0.0404436997741453
NFIC,1.7914876311513357,0.0008035085803202
NCLN,1.7402518504963729,1.14036613207881e-06
LMNB2,1.7332826406976525,9.280974276455394e-07
TIMM13,1.7565662445377777,1.028074367858075e-06
UQCR11,1.7137524375211357,0.0211308492017976
MBD3,2.076905108452092,1.9810554998902946e-07
MEX3D,1.7754432620644025,8.153867659593668e-05
ADAMTSL5,1.737490206657777,0.0193432774606126
GRIN3B,2.6693600708062157,0.0080090519835084
PLPPR3,2.0655565108646368,5.160572893993344e-05
PALM,2.506531823617054,0.0445378657707345
FSTL3,1.744806376502642,2.383760665034125e-08
C2CD4C,3.427575357340668,0.0103886520655595
PARD6G,2.5025481157483127,6.74856434450118e-12
ATP5MC1P6,3.23578975485209,1.7668619085015854e-05
SERPINB5,2.468899521675564,1.9273559913848764e-34
ZCCHC2,1.5289335959683923,5.400765579030594e-06
TCF4-AS1,3.524887601318462,0.0090859430379747
SMAD7,2.1201796988572146,1.8819322155996968e-06
ZBTB7C,7.086870117674915,0.0003511785740206
SKOR2,6.999388158828745,5.116116749761431e-05
KATNAL2,1.7901492138194046,0.0381836406668741
RNF165,2.5103273642819124,5.4643357323827285e-09
SETBP1,1.5974846101312443,0.0017079985045722
MIR924,3.4094423831169496,0.0269908446735128
FHOD3,2.1552951345956397,3.2247922815529495e-13
DSG1,5.688354939851934,5.77213694940088e-06
DSC3,2.621325537315373,1.4234860654356094e-13
KCTD1,1.8722968827065525,3.677195865868774e-09
RNU6-1289P,3.0777733100833435,0.00959503771017
LAMA3,2.6189491925522352,4.360424221437644e-70
TUBB6,1.9583004859708573,1.0444847475938177e-07
IMPA2,1.935301436474257,1.3257202767789613e-07
GNAL,2.289971629325466,5.270792520103421e-06
LINC01254,5.982304472802634,0.0400894896636234
RAB31,1.6539404310792345,0.0002105435575594
LAMA1,3.3040089324511257,2.1402616565957527e-15
ARHGAP28,2.841497891141608,0.0175540298463784
L3MBTL4,2.909244039553084,0.0038800110086438
EPB41L3,6.197812950627948,1.166093458916034e-11
MIR4525,5.147326143832326,4.576889998439151e-06
ARHGDIA,1.7194525093815685,0.0130259008688332
LINC00482,3.388572994907241,0.0290027096244524
SNORD1C,6.204248997958302,0.0006566360740575
SPHK1,2.2786467831455584,1.10157565331124e-10
FBF1,2.4636205439404386,4.2259016550816405e-05
USH1G,5.720901313655787,0.0094793376592122
FDXR,1.7996787265809175,0.0001269416996378
SLC9A3R1,2.825362577679737,1.6140868493246726e-17
SDK2,4.780587526407318,1.84139548945471e-05
MAP2K6,3.673196159536458,0.0007626341718266
RN7SL756P,4.792338066196703,8.15147535151113e-06
PITPNC1,3.202700172499144,5.231358351055661e-08
KPNA2P3,5.76106053090829,0.0231351251841504
MRC2,6.333031236398071,1.9075794127887268e-21
