Gene,Log2FC,PVal
NLRP3P1,1.503062559198575,0.0001936596221108
TBC1D8B,3.699267884165226,2.617183517110811e-07
PCDH19,3.3266814088408325,8.47795841441148e-08
RPSAP15,3.704372326160422,8.935118339881713e-15
POF1B,4.305675317940723,2.041975840438704e-06
ZNF711,3.1772436307205347,0.0259926530279957
HMGN5,2.281235098676715,0.001437972286408
HK2P1,2.88703771731271,0.033213526391848
XIST,11.957795344989078,5.329279509361655e-60
TSIX,5.623285484553315,0.004668297150109
EDA,2.17653836206369,0.0230305809650397
EFNB1,1.8748591893975517,1.609693857113207e-11
EDA2R,2.0463425521757506,0.0048032561969114
ZC4H2,7.532890575591893,2.066160662659948e-05
TRO,5.000746390930932,0.0156433039710326
TMEM47,6.23488803079015,9.366198513448148e-08
PCYT1B,4.508574040183814,0.0134656057351923
AP1S2,1.6205368240905869,0.0013796724002384
PRKX-AS1,3.0651988280354794,0.0268365259996333
MXRA5,4.124512770659081,1.0533425289095757e-15
GYG2,4.013806831091478,0.0005800668921418
XG,8.219255554628806,2.173082647728145e-14
CELSR1,2.0419652273949684,9.847769627997471e-15
PNPLA3,1.510350893312966,0.0003077392913943
RNU6-513P,6.006865092972193,0.0293465568033024
TEF,1.6483571119462113,0.0001549070363892
MCHR1,3.1362857425163337,0.0274345586711141
RPL4P6,1.7499202530424094,0.0229085249496222
LGALS1,2.219887168639004,0.000756807760372
TIMP3,1.8001446037856212,3.852799649887455e-08
PLA2G3,4.80044055832982,5.255406170583314e-05
SMTN,1.875567108450808,2.181957566126293e-07
MTFP1,2.139057006370562,0.0419351323002819
CASTOR1,2.7433073089479127,0.0035499607811669
GAS2L1,1.7401153277680008,1.191632172017882e-06
KREMEN1,2.3218439975672176,1.1072898732176472e-05
MN1,3.584402114051561,9.600488327137004e-22
ASLP1,1.6177304964617911,0.0472944322541827
SDF2L1,2.137432020508041,3.331203605083256e-07
BCRP6,5.325855210897937,0.0291036233813215
SLC25A15P5,5.339204349071728,0.0071049395164251
TPTEP1,9.65553921144649,5.118022782628707e-15
LSS,2.251334942324944,1.1053187455467122e-20
COL18A1-AS2,2.6912351760467645,0.0075826963161919
COL18A1,2.3458683106526674,5.465111996781496e-19
ICOSLG,2.1501671164010463,0.0047303574725561
DSCAM-IT1,2.0853719674392277,0.0159348873289865
DSCAM,2.6279749785751343,4.6218403661600413e-07
B3GALT5,3.4753698199520127,0.0071905891116667
KCNJ15,2.404043985666056,4.651965469095858e-07
PSMD4P1,5.68977416538066,0.0139254476185398
CBR1,1.6079585510067187,9.955303633961108e-05
IL10RB,1.7232995022798154,0.0058440359632817
ADAMTS1,3.665676674831418,6.940625467635357e-15
CYYR1,2.213193023127828,0.0494756229892217
CHODL-AS1,6.318037716185266,0.0007135613239764
C21orf91-OT1,3.91413911608215,0.0095882787078878
MIR99AHG,2.8487839224558598,0.0016323875577652
ANKRD20A18P,1.8620299728514784,0.0089684795605142
MIR941-5,6.814241680164302,4.5784056052807787e-07
DPH3P1,6.573712415970769,0.0218251300990913
COL9A3,4.00198007481085,0.0008332924556142
NTSR1,2.832599325385706,0.0015376001984249
GNAS-AS1,3.649494357130284,0.0009141526077159
LINC01711,3.172575006113202,0.0285055406266003
PMEPA1,2.360210382711599,3.611091659506351e-08
MIR645,2.2237125271339853,0.0240876994303728
SNORD12B,3.9150820653073,0.0044487323795254
SULF2,1.5558753458829135,0.000123959999704
SLC2A10,5.760467262038947,0.0063316320228178
SLC12A5-AS1,3.86030620942794,0.038807544340852
MMP9,4.71625098931623,1.3201528475654593e-05
PLTP,6.543698181819354,8.788721608719626e-26
TGM2,2.581556583139729,5.14534586187754e-06
RPF2P1,4.440755412900808,0.0034064488986529
FAM83C,6.051092508655363,7.03456361962263e-13
MIR663A,5.850929560465412,0.0235056000759086
FOXA2,3.565952007605365,3.6001773255726597e-10
