Gene,Log2FC,PVal
MIR6778,4.844245792382354,0.0023980370186929
RPL13P12,1.811243645500746,2.4915287697139114e-06
TBC1D26,2.436170796336422,0.0224440015991884
TUBB3,2.042077429730317,0.0383505564948739
IL34,1.6593949654696607,0.0122157058455974
ARL2BP,2.1592433452398767,0.0125105475319536
KLF8P1,3.050811593306828,0.0123180449137049
YBX3P1,2.060077026379961,0.001122248803831
PYCARD-AS1,3.397167308367534,0.0057044908100624
BOLA2B,3.7108143349955234,0.0023168500512859
PRRT2,1.899349313832208,0.0103164917148491
GSG1L,3.121232413352796,0.0014074874933494
EIF1P4,1.6432586004378464,0.0099994240257609
SNORD60,4.518713433497047,0.0305641421603224
SNORA78,4.779553170698423,0.009131834828803
RPL3L,2.0093373084321144,0.0114021307731726
PRSS29P,2.6405586959631857,0.0264534346618439
C1QTNF8,1.6458707602723648,0.0011219911495327
SOX8,2.305009120580302,0.0219627992421228
DDX11L9,1.5361041918388008,0.0484662735817633
HNRNPA1P62,1.913126121777844,0.0492909420976677
MIR3175,2.155199393605584,0.0016032295103379
RNU6-1111P,2.846581281931986,0.0369347599362211
DNM1P41,2.325129022091089,0.0255718817561702
ODF3L1,2.6039340446001007,0.0131819736315216
RPL36AP45,2.545818903228946,0.0470516810908667
NOX5,1.5294793940855729,0.0451110777639179
RASL12,4.611231453534722,0.0002868799304345
FBXL22,1.903011299864588,0.0298117902349498
PIN4P1,2.4690194944736485,0.0071502132305233
RNU6-610P,3.618694524238332,0.0288013643522077
CYCSP2,1.5656124597732357,0.0474613980476316
DISP2,1.89844171088036,0.0004559078602328
RBM17P4,2.8310349051329813,0.0358138927114553
FSCN1P1,2.599173499174136,0.0302706378776499
MIR6764,4.297541811707699,0.0107537407993761
FBLN5,1.6697136703784832,0.0240940313818277
PROX2,1.7502202019609006,0.0008249328482586
ACOT4,2.524648349124434,0.040370883913607
HSPE1P2,2.4867749175717826,0.000147058867202
RNU6-8,2.6865008517398423,0.0068120353889735
NYNRIN,1.6268617818578417,0.001713795182639
CIDEB,3.8970279572243793,0.0112814402641168
DHRS4L1,1.9161600260049445,0.031775075435061
LINC02332,3.451969603357401,0.0242578723894603
TMEM253,3.48067138756486,0.0002853355451941
RNASE4,4.602990120753588,0.0048870514052652
RASA3-IT1,2.1560875155465085,0.0123151005017829
MCF2L-AS1,3.595692810222115,0.0012391582704835
RN7SKP8,3.3496933196655045,0.0109447728480505
DHX9P1,2.313972348678122,0.0157462229338942
CALM2P3,3.660279295567688,0.0010734951931748
LINC02343,3.3047349411021445,0.0243082236341777
ZAR1L,3.594734731347192,0.0040774411008974
PRDX2P1,3.3367902129895115,0.0002962081906545
ANKRD20A10P,4.902211144209602,0.0011529901782442
ANKRD20A19P,3.822827225733038,0.0270336588901325
PCOTH,2.831664485550003,0.0042089336695662
IL17D,1.9100932510072328,4.482476084933937e-05
LRCOL1,2.9772759504477704,0.0413492647445533
RIMBP2,1.866812350555858,0.0434066436245366
HPD,1.5347391931184384,0.009251239646906
USP30-AS1,2.103275257226874,0.0279789817699079
LRRC10,3.058813365927241,0.0449856449869428
LRP1,1.641924072465396,2.298893437683106e-06
KRT75,2.249641181063591,0.002250913295123
CNTN1,1.6694444620386444,0.017481244750184
LMNTD1,2.2905461215632683,0.0434565034774424
MGP,1.8278127785431704,0.0089270895313373
RPL30P11,3.316859746129808,0.0239629045709609
KLRC1,2.3742910566523534,0.0404611402051065
KLRC3,3.5643712354970747,0.0450993742596339
CLEC4A,2.787584173129126,0.0062815698539298
HSPD1P12,3.433537698778628,0.0174154011569875
SLC2A3,2.7922402233973296,0.038055038231673
IFFO1,1.602822029736595,0.0129588043234442
PTP4A2P2,2.6056300606103364,0.0288047965205583
SNORD14C,5.133837473118407,0.0051831226660799
POU2F3,2.1820205578156235,0.0271228460742096
CNTN5,3.618694524238332,0.0288013643522077
OR7E13P,2.8224249334284552,0.0359586600764681
PTP4A1P6,2.7929595843882438,0.0498492236286758
RNU7-59P,3.367496041701227,0.0115383645145614
DEFB130C,2.0837009992612816,0.0379881519550947
CABP4,2.3495795601827028,0.0115870983874724
RNU7-23P,3.3307715801943254,0.0075308809414314
SNORD27,4.297541811707699,0.0107537407993761
